dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/10T/medium,Lingjiang,7.30529797576587,7.445224747618751,1.1026903179044667,0.4762752678565837,1.5468000155097679,1.4105413662397628,3.5098566111266103,2.702831473800368,0.5997690350163539,0.2446913595250988,0.19642906234134852,Energy,1
solar/10T/long,Lingjiang,5.771575383219599,5.832640472931874,0.970011247200204,0.4178728686754567,1.3346674182704028,1.398590857213463,2.934618715582179,2.402410327820707,0.5192425663451602,0.20965241597042147,0.16677663458486577,Energy,1
bitbrains_rnd/5T/short,Lingjiang,1454676.3283585014,1494937.345909339,134.2604387692385,4.896481511820496,1.4175650688905905,0.7594272120753072,147.95764243714765,1206.0996345072415,4.935011534888143,0.5493549579558862,0.4637727868272927,Web/CloudOps,2
bitbrains_rnd/5T/medium,Lingjiang,2273789.872997734,2313939.890607318,170.1899805013223,12.308572831484428,1.8745901569497507,0.7930135085822246,520.4164828195159,1507.9091063448534,6.344542271617249,0.7160760028260043,0.6592322518507768,Web/CloudOps,2
bitbrains_rnd/5T/long,Lingjiang,2914635.2722429223,2955469.1726222956,213.55429364347947,15.358232684244904,3.434647996477651,0.7831883359010346,556.0979504987027,1707.2302926796146,6.540014637915582,0.8180783883736876,0.7395778802399846,Web/CloudOps,2
m4_yearly/A/short,Lingjiang,3936182.7263573315,3940952.357534604,926.3724553435405,3.4868375752066854,0.17393223924764972,0.15295901769111292,48.18305387001156,1983.9815337742766,0.31814063371167794,0.14854811649147528,0.1275370953666668,Econ/Fin,1
ett2/H/short,Lingjiang,89.04362444196428,89.76956031436012,6.018736049107143,0.7099558829055521,0.11579877961710715,0.10795171174971493,4.9516478976436655,9.436292939601032,0.11967844475334054,0.07633431627743249,0.060648775917624805,Energy,7
ett2/H/medium,Lingjiang,162.27760416666666,162.34384300595238,7.973710123697916,0.907039326082194,0.15990741471564449,0.1551258809372724,10.553095233885985,12.738822715096818,0.17166382811626876,0.10745087161792942,0.09012610337599822,Energy,7
ett2/H/long,Lingjiang,203.03371362433862,203.1843253968254,8.661400462962963,0.9753604010915986,0.1753028890534151,0.1665938242831186,15.46816916513478,14.248989915932238,0.19512895006611786,0.11861121303415395,0.10311387342623744,Energy,7
sz_taxi/H/short,Lingjiang,7.773222311949119,7.7306772867838545,1.952469198112814,0.5932086240553479,0.8541937934027778,0.312534350797163,5.0204712814012,2.788049912026167,0.25972405404837795,0.1818845542725299,0.14649103854196774,Transport,1
m_dense/D/short,Lingjiang,19804.687407407408,18806.54,87.40711226851852,1.2007316328104565,0.20896806992629088,0.1764104723064206,8.72343824704361,140.72912778599678,0.24362292699974167,0.1513146344787508,0.11454439973549187,Transport,1
solar/D/short,Lingjiang,111434.15377128954,118397.84817518249,256.7090556569343,1.001682357126927,1.0344546872623936,0.4374496389920945,5.980117795658627,333.81754563127674,0.48225268020663853,0.37085716956476394,0.2769877237352596,Energy,1
ett1/D/short,Lingjiang,37461.76190476191,37928.276190476194,129.57366071428572,1.6221098555549,1.2298961821056547,0.4697289031690134,10.953606401513925,193.55041179176527,0.5083665767038218,0.3403295178683078,0.2699848904414602,Energy,7
kdd_cup_2018/H/short,Lingjiang,4209.314949408824,4216.908606780375,23.61135662573143,0.984102320635578,0.9781430452791183,0.5141915555291138,8.099185907929957,64.87923357599736,1.3580398573445713,0.49422845518296776,0.39632909174029174,Nature,1
kdd_cup_2018/H/medium,Lingjiang,4845.177616249731,4861.564490791731,26.19779684160988,1.1098394040784967,1.1810039223819655,0.5766375241276097,13.33649079388805,69.60731007767598,1.457007068819303,0.5483673358893288,0.46181373879234333,Nature,1
kdd_cup_2018/H/long,Lingjiang,3777.00968693059,3803.853777661251,23.727969318494736,1.0484847535977073,1.1259852954507164,0.6109661612949059,17.113950961780642,61.45738106143631,1.4420385148776678,0.556754047213631,0.48712247821121907,Nature,1
electricity/15T/short,Lingjiang,106979.23249725068,107181.7422578499,46.46277012043171,0.8784644069041138,0.13553034983860776,0.15343672736125977,8.811451409216483,327.0767990812719,0.6447328516706035,0.09158727968601092,0.07531089291314144,Energy,1
electricity/15T/medium,Lingjiang,255490.10428068694,255875.68903265765,54.502327594928914,0.8566204719397901,0.1281595765067794,0.13442819134255826,8.821427516852031,505.46028951905504,0.8709589721345719,0.09391299812333029,0.07809937535060471,Energy,1
electricity/15T/long,Lingjiang,334741.3973020364,335076.2592161693,60.12559493917746,0.9148428045415958,0.1344224968796469,0.13701520395166672,10.056061198522244,578.5684033042562,0.9127626100349774,0.09485549963178525,0.07962718340403302,Energy,1
bizitobs_l2c/H/short,Lingjiang,87.81773933531746,89.68966238839286,6.0466109987289185,0.6132358461152132,0.5974742422858588,0.7479992598736441,4.581464839162259,9.371111958317298,0.5051269343858105,0.32592781846989066,0.25796571862790607,Web/CloudOps,7
bizitobs_l2c/H/medium,Lingjiang,124.88249627976191,125.34395461309524,6.777444312686012,0.6772106649665172,0.5648209363825983,0.8958428998502589,7.0525878583762385,11.175083725850197,0.6766682935776718,0.41038454747989217,0.3411844013367673,Web/CloudOps,7
bizitobs_l2c/H/long,Lingjiang,89.15849454365079,87.8366691468254,5.973435174851191,0.6403397953288085,0.7194376691083268,0.7969727165870376,6.905730267625824,9.44237758955078,0.5767676755497171,0.36487466087550813,0.2997970122577858,Web/CloudOps,7
covid_deaths/D/short,Lingjiang,1105261.6408521303,740747.3333724937,137.14504082471805,46.97034764025341,0.15950974217228742,0.43316459058217893,1879.9299471650304,1051.3142445777714,0.39556208215522815,0.051601486601826514,0.054492841692399346,Healthcare,1
saugeen/W/short,Lingjiang,1263.2958984375,1263.604296875,19.51348876953125,1.5823706309584327,0.735014820098877,0.5518413174729557,17.640407083308567,35.54287408802924,1.0728912091471896,0.5890308844684464,0.4824969935136547,Nature,1
bizitobs_l2c/5T/short,Lingjiang,24.677030581519716,24.987733532133557,3.3545733497256323,0.3469033280871791,0.19827775474083162,0.22295488926795595,2.977660203881629,4.967598069642885,0.17060741821913902,0.1152096225177417,0.09272611009401345,Web/CloudOps,7
bizitobs_l2c/5T/medium,Lingjiang,129.2798469387755,131.56347789115645,8.081776147959184,0.7769746660786438,0.6045963468467317,0.8976405112532411,11.664473778347682,11.370129591995665,0.5982360215357628,0.4252202730478402,0.36594187170290926,Web/CloudOps,7
bizitobs_l2c/5T/long,Lingjiang,223.84626984126984,231.2563888888889,10.753251488095238,1.006255620896709,0.8809193260013586,1.113815891635273,16.574954822937777,14.9614929014878,0.840065458946472,0.6037789949166943,0.5294317796593851,Web/CloudOps,7
bitbrains_fast_storage/H/short,Lingjiang,3727547.588392926,3791171.796155395,377.3934709330137,10.801860834345261,6.207630168792159,0.6849123241399845,460.00229166739234,1930.6857818901879,5.503081569150704,1.0756939703445767,0.8207449978427294,Web/CloudOps,2
temperature_rain/D/short,Lingjiang,176.29479995097697,174.49793604630133,6.85677124670614,1.7758821742923057,116.20552978809594,1.4046897334015713,26.967362774168745,13.277605203912977,1.5631251811050066,0.8072232629453759,0.6562921590914577,Nature,1
car_parts/M/short,Lingjiang,1.8932626458679012,1.8726193467443393,0.6411106109112339,1.1685522892965359,0.6084963390294428,1.7623544992125955,20.072465496027167,1.375958809655253,3.299408079093689,1.5373174795568199,1.2669739090728933,Sales,1
ett2/W/short,Lingjiang,4426755.428571428,4369387.428571428,1364.62890625,0.8382627374642126,0.1382666059902736,0.14333329986210291,12.311190433214493,2103.9856055998644,0.17649213624456936,0.11447144419815805,0.11005800035604434,Energy,7
electricity/W/short,Lingjiang,293216462548.1802,295802462886.0541,55618.44344031531,2.05324014036354,0.27171204641973346,0.12206950498191843,22.060561717235288,541494.6560661335,1.23551211068611,0.1269029337191233,0.1028292775747762,Energy,1
m4_hourly/H/short,Lingjiang,49552281.860504836,50028761.21694263,1165.5019900065497,3.5781276609341783,0.20328312718733882,0.18213568786364756,31.88400326014204,7039.338169210571,0.9610251650543133,0.15911676856444965,0.14132054518393555,Econ/Fin,1
solar/H/short,Lingjiang,403.2013216921181,407.78835768424256,8.668212499824921,0.6708210896810207,3.1421810864188666,1.3852154919689164,5.949208250515579,20.07987354771235,0.7401508249717682,0.3195131990015417,0.2630590271714113,Energy,1
solar/H/medium,Lingjiang,331.3477493917275,329.5756576946472,8.693236770072993,0.6676443209120652,2.7253151548540204,1.3853930825626415,4.587427010147563,18.20295990743614,0.6557130961698584,0.31315067589164935,0.2503951025798989,Energy,1
solar/H/long,Lingjiang,673.3169606650446,676.609058191403,12.09902026941403,0.9209384654596641,4.7493711059971115,1.4154859835191538,8.69386646391294,25.948351790914284,0.8996767745888563,0.41949514248080394,0.34892784690362766,Energy,1
kdd_cup_2018/D/short,Lingjiang,2703.469975979121,2773.758597438327,20.306674391374095,1.1497899485946192,0.5179411246822714,0.44369057369143095,10.851214597383303,51.99490336541766,1.1647410635822066,0.4548910758079765,0.3796386481450549,Nature,1
jena_weather/D/short,Lingjiang,473.0492063492064,411.16262400793653,11.217914496527778,1.4728260202685992,1.3635249775274958,0.4644392777350744,46.922873965526826,21.749694396685356,0.1309687084952244,0.06755018010018583,0.056511961170245484,Nature,21
bitbrains_rnd/H/short,Lingjiang,2202512.1140639754,2260655.0138066253,212.19918226834977,13.35019690042479,5.980002028465694,0.6937300674779288,493.5711218791996,1484.086289291824,6.49508785045146,0.9286874628324797,0.7650499489657955,Web/CloudOps,2
hierarchical_sales/D/short,Lingjiang,38.006511076051574,37.00677162728658,2.706984823920008,0.863367504569755,0.8717738846921772,1.0006339814958891,10.424223068046993,6.164942098353526,1.8913359631596063,0.8304729659301323,0.6946249814745438,Sales,1
jena_weather/10T/short,Lingjiang,977.3738037896535,1015.139794843159,7.531115359351748,0.37825047090228486,0.46671172549086337,0.5697162743324519,3.394748151401456,31.262978165709892,0.19418227685150435,0.04677766526140715,0.03774732755741364,Nature,21
jena_weather/10T/medium,Lingjiang,1559.6394683441558,1587.0593795093796,10.57711024869228,0.764288819186884,1.1371565525463427,0.6901022479536222,10.098053444720671,39.49227099502073,0.24236339531671758,0.06491154567524171,0.055233552370179545,Nature,21
jena_weather/10T/long,Lingjiang,1649.9367466517858,1682.0053664434524,11.055315548528439,0.9397411592430446,1.2492042783485764,0.7165659701217734,14.352642834267925,40.61941342082362,0.2485571589359742,0.06764937236819439,0.058566091098292535,Nature,21
us_births/M/short,Lingjiang,290976896.0,278728234.6666667,13686.470052083334,1.5482366052848597,0.04185976584752401,0.042657789917493916,10.642255753936716,17058.044905557024,0.052982171176379204,0.04251008266859687,0.034070572629962194,Healthcare,1
electricity/H/short,Lingjiang,1476958.854649845,1496657.4412938133,168.618973663605,0.9268181713686989,0.21461331510676238,0.13056361738499564,10.325464849490274,1215.301960275653,0.5737093134382268,0.07960019713229399,0.06595918627209568,Energy,1
electricity/H/medium,Lingjiang,4832241.587778716,4832438.3344453825,236.6403076171875,1.09338040135783,0.2203902037909806,0.13760611188733513,11.456428467859483,2198.236017305402,0.8580439399674773,0.0923685083423678,0.0759866724604843,Energy,1
electricity/H/long,Lingjiang,7462470.25157958,7462616.077933934,271.33462443693696,1.2508563444428233,0.31756775432533596,0.15122960311419073,15.006629317815262,2731.752231001117,1.07740227511646,0.10701429594114113,0.08966975033431074,Energy,1
m4_daily/D/short,Lingjiang,329778.9041535706,329276.8219819866,179.72874353578928,3.3390770455173326,0.03956626303122064,0.031533893375144395,32.544817631462834,574.2637931765946,0.08870788516277912,0.02776312372721809,0.02269625702322976,Econ/Fin,1
m4_monthly/M/short,Lingjiang,2039266.7754814816,2019260.9005138888,606.0031261664496,1.1226536765536765,0.17505683936013117,0.14117489530719476,12.328738993471791,1428.0289827176064,0.2967934456053558,0.12594825317920366,0.10535289873829468,Econ/Fin,1
m4_weekly/W/short,Lingjiang,438319.71030640666,431951.546603814,334.4961665684594,2.754998052518397,0.08141426379046655,0.08592870751588935,31.990570079580458,662.0571805413839,0.12061654816449499,0.060940012693090316,0.05065628874458569,Econ/Fin,1
restaurant/D/short,Lingjiang,190.70837601860933,188.50204050212477,8.80071393860325,0.8240286415384662,0.8861624333909037,0.4547895594580048,6.821462891597235,13.80972034541646,0.6355553270966182,0.4050292465038384,0.32166372383285985,Sales,1
loop_seattle/H/short,Lingjiang,66.54251516506989,67.2236101766819,5.007142026604021,1.0090175995760635,0.13925489204269575,0.11299635656371422,9.209791822772557,8.157359570661937,0.14439355959368416,0.08863150561767132,0.07358521044869959,Transport,1
loop_seattle/H/medium,Lingjiang,76.99957793150155,77.71184570816402,5.4727257081967755,1.1136856506759663,0.1404986118753628,0.1214428414386179,12.099502781988765,8.77494033777447,0.155096089495088,0.09672981508109388,0.08105321799367299,Transport,1
loop_seattle/H/long,Lingjiang,70.79840334382794,71.36419579893361,5.203341549878929,1.0755114882183647,0.15542734892129653,0.11751095357153543,13.30539704902671,8.414178708812164,0.15037261467675547,0.09299066504162157,0.07834189026002741,Transport,1
bizitobs_service/10S/short,Lingjiang,35265.94363715278,34056.36448536706,61.2626712859623,2.6223915545703065,0.4595425358525029,0.1380988889196401,22.613725021528364,187.79228854549055,0.139122534885189,0.045385346699561374,0.03639845287624151,Web/CloudOps,2
bizitobs_service/10S/medium,Lingjiang,193462.79111111112,194218.79873015874,156.6311681547619,5.9955915470430785,0.7422196742466518,0.25725528334621645,97.64690266645428,439.8440531723842,0.3310369895041594,0.1178843046632047,0.10660746620190892,Web/CloudOps,2
bizitobs_service/10S/long,Lingjiang,253671.4835978836,253741.34857142856,188.32271164021165,6.784637070568266,0.8733079117063492,0.299932154213709,122.38880218805424,503.6581018884573,0.373126023423768,0.13951548530883168,0.12738002349704713,Web/CloudOps,2
m4_quarterly/Q/short,Lingjiang,1907992.1736171874,1885455.4473020833,597.3419918823242,1.317592379302041,0.12494343821704387,0.10819207996411273,14.695396455754674,1381.3008990141095,0.23120544634977488,0.09998453049237148,0.08444549378418674,Econ/Fin,1
ett1/H/short,Lingjiang,75.08721342540923,75.77322533017113,4.548006875174386,0.7860549040833174,0.4154739879426502,0.24878916943412938,5.9106727904619065,8.665287844348232,0.40444444034314075,0.21227409041078596,0.16958609057392596,Energy,7
ett1/H/medium,Lingjiang,112.00694754464286,111.83585379464286,6.249769810267857,1.1492538539997257,2449041071080.1504,0.42695534965027,12.927616230242444,10.5833334797994,0.506916585978865,0.29934915888474967,0.24726110557639414,Energy,7
ett1/H/long,Lingjiang,144.31777447089948,143.885582010582,7.321917886078042,1.407624351485582,5745437891059.979,0.4952164807372616,23.525579877290475,12.013233306271026,0.5752877241803844,0.35063078939111864,0.3014529425723179,Energy,7
ett1/15T/short,Lingjiang,5.069843056088402,5.253259386335101,1.0913109643118721,0.7011456306428773,0.5423508031230515,0.23254345565111398,5.320126779644499,2.251631198950752,0.4256520211031162,0.20630319824481128,0.16474795691969796,Energy,7
ett1/15T/medium,Lingjiang,7.2045667472718256,7.302609592013889,1.455413566468254,0.938675437736884,0.7068375110976982,0.36035814622461165,10.192483819569587,2.6841324012186556,0.5115982593580167,0.27740324840650293,0.2299298580590507,Energy,7
ett1/15T/long,Lingjiang,7.722519221230159,7.829583333333333,1.4931809973338295,0.9729193255919298,0.7450789178175449,0.3710287804470433,11.835645389025277,2.778942104692028,0.5296691128128234,0.2846017744635329,0.23855391412204563,Energy,7
bitbrains_fast_storage/5T/short,Lingjiang,1954053.6534129835,1999442.6899339228,201.41602733258273,2.444770665010118,3.084083823438249,0.7988736351806309,62.558692740494266,1397.8746915989943,4.388980808138862,0.6323965114520241,0.5076265340917465,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,Lingjiang,3729072.868248793,3802328.3051358406,340.5113410739228,5.6708881935007796,5.7487469436829794,0.8372298529267018,251.82308947685195,1931.0807513537059,5.867156562612315,1.034567481460983,0.8260142958672874,Web/CloudOps,2
bitbrains_fast_storage/5T/long,Lingjiang,5361708.249168937,5447638.381534424,439.83621263937414,7.11267701991123,5.660593612997303,0.8467724288118024,252.1054136753133,2315.5362767983006,6.119271025766552,1.1623557873204784,0.9661501434349373,Web/CloudOps,2
loop_seattle/D/short,Lingjiang,31.224680453557347,30.775288499767196,4.392894287424314,1.285936906558313,0.0818310491071766,0.08014658430309597,10.135276966701587,5.587904835764237,0.09986332280961768,0.07850688821431616,0.06165947831056865,Transport,1
loop_seattle/5T/short,Lingjiang,43.63356840371839,44.16203817361649,3.7965655804172513,0.5980905252220723,0.10697673070787522,0.08048186692263883,5.303860601208523,6.60557101269212,0.11327095886670523,0.06510271751948467,0.05258145275089023,Transport,1
loop_seattle/5T/medium,Lingjiang,97.04370509223426,98.38700033055986,6.10260813489664,0.9613854475761041,0.20460375692330154,0.1377187937535835,9.255888837051833,9.851076341813329,0.17527089061615334,0.10857793867099694,0.08888026521949656,Transport,1
loop_seattle/5T/long,Lingjiang,110.97194815316477,112.31845896399496,6.511690450851393,1.0222475428434075,0.21798529059033153,0.14519023734942602,10.731233432727178,10.534322386995985,0.18624898575435347,0.11512802603369222,0.09536266556169985,Transport,1
hospital/M/short,Lingjiang,5807.473737641243,5310.54653886897,21.607252642363374,0.8321956108572173,0.22188464334248356,0.18458302524987624,18.56413557902935,76.20678275351376,0.27664831769002246,0.0784393446020066,0.08745533368176907,Healthcare,1
